jogador_id,steam_id,rank_atual
5103,76561198156953360,14
5104,76561198266775097,12
5105,76561198255256306,14
5106,76561198144683260,14
5107,76561198033827440,15
5108,76561198116959934,14
5109,76561198120848553,15
5110,76561197986042940,14
5111,76561198111125682,14
5112,76561198002885846,14
5113,76561198069578847,12
5114,76561198179059079,14
5115,76561198165053105,15
5116,76561198344752500,8
5117,76561198074767608,7
5118,76561198017280477,9
5119,76561198262769257,0
5120,76561198052095948,10
5121,76561198387224008,7
5122,76561198143252329,7
5123,76561198324816625,6
5124,76561198000491568,6
5125,76561198053751347,9
5126,76561198099483998,17
5127,76561197960791450,16
5128,76561198163665186,15
5129,76561198108285923,13
5130,76561198196907498,14
5131,76561198005694036,11
5132,76561198171866986,17
5133,76561197960273606,16
5134,76561198054340679,17
5135,76561198048165348,12
5136,76561198404717528,11
5137,76561198401092909,11
5138,76561198409705680,11
5139,76561198370483111,12
5140,76561198397854078,11
5141,76561198304523291,10
5142,76561198023621088,12
5143,76561198356143340,11
5144,76561198239274006,0
5145,76561198115946197,0
5146,76561198119623474,16
5147,76561197963721329,15
5148,76561198018237424,16
5149,76561198400187746,16
5150,76561198414284873,16
5151,76561198213728832,17
5152,76561198008807344,16
5153,76561198414285442,16
5154,76561197971565673,15
5155,76561198405464408,10
5156,76561198376736875,9
5157,76561198142332065,9
5158,76561198134641858,0
5159,76561198055584730,10
5160,76561198100621335,10
5161,76561198034394971,9
5162,76561198360225138,9
5163,76561198365314599,15
5164,76561198180870978,16
5165,76561198086711287,16
5166,76561198239249868,16
5167,76561198064765958,16
5168,76561198193491727,16
5169,76561198166262334,16
5170,76561197976235739,16
5171,76561198179963995,16
5172,76561198220130265,15
5173,76561198012401267,12
5174,76561198031267798,12
5175,76561198159146887,11
5176,76561198149120072,13
5177,76561198066857942,13
5178,76561197973615327,10
5179,76561198149521716,10
5180,76561198156345590,10
5181,76561198122897883,10
5182,76561198072791531,10
5183,76561198261613624,9
5184,76561198044957108,9
5185,76561198043138030,10
5186,76561197984822962,9
5187,76561198127673051,9
5188,76561198326278023,11
5189,76561198161399460,0
5190,76561198059348327,13
5191,76561198155588035,13
5192,76561198375760338,13
5193,76561198059687924,13
5194,76561198100353575,13
5195,76561198281024813,13
5196,76561198150728915,14
5197,76561198199575802,13
5198,76561198175248793,13
5199,76561198024211444,13
5200,76561198103892100,11
5201,76561198212923144,13
5202,76561198031429023,13
5203,76561198254466364,13
5204,76561198139789269,13
5205,76561198220366715,12
5206,76561198045566117,13
5207,76561198195038101,12
5208,76561198075059834,13
5209,76561198001448037,12
5210,76561198105641873,12
5211,76561198303339946,12
5212,76561198057304599,13
5213,76561198410534667,12
5214,76561198240646166,13
5215,76561198403895408,12
5216,76561197963374052,12
5217,76561198089411334,5
5218,76561198203210126,13
5219,76561198406924820,13
5220,76561198414424721,13
5221,76561198747076636,12
5222,76561198353829776,16
5223,76561198062163458,14
5224,76561198142817160,14
5225,76561198143843050,16
5226,76561198153230532,16
5227,76561198123503650,15
5228,76561198340100471,15
5229,76561198069590292,10
5230,76561198388688175,17
5231,76561198385506354,15
5232,76561198336330428,13
5233,76561198212810885,12
5234,76561198057568542,12
5235,76561198139211900,12
5236,76561198323597027,12
5237,76561198027685512,12
5238,76561198342534921,8
5239,76561198286210518,14
5240,76561198268448191,6
5241,76561198254306217,8
5242,76561198305757062,8
5243,76561198127323976,9
5244,76561198253428356,6
5245,76561198269327595,9
5246,76561198090564532,8
5247,76561198092259867,8
5248,76561198287607019,9
5249,76561198291189314,7
5250,76561198187277534,8
5251,76561198402850451,9
5252,76561198175612541,11
5253,76561198373109904,6
5254,76561198355240339,9
5255,76561198327566553,9
5256,76561198346295643,10
5257,76561198141386578,10
5258,76561198069669860,10
5259,76561198077438906,10
5260,76561198073919095,9
5261,76561198152265259,10
5262,76561198118498072,9
5263,76561198257643568,10
5264,76561198178196423,11
5265,76561198380689038,11
5266,76561198319643772,12
5267,76561198214950805,12
5268,76561198353766330,11
5269,76561198316536006,0
5270,76561198156344559,11
5271,76561198012477515,11
5272,76561198263640994,12
5273,76561198197665611,10
5274,76561198083393382,11
5275,76561198360129322,12
5276,76561198313631765,12
5277,76561197993509290,9
5278,76561198413959241,9
5279,76561198132636453,11
5280,76561198197325339,9
5281,76561198164653626,6
5282,76561198196858054,9
5283,76561198387537240,10
5284,76561198312189530,10
5285,76561198166688064,9
5286,76561198215244759,9
5287,76561198303828398,7
5288,76561198068866658,9
5289,76561198186652747,8
5290,76561198035521961,9
5291,76561197978135424,6
5292,76561198202448095,6
5293,76561198254200188,8
5294,76561198022485654,15
5295,76561198289278459,14
5296,76561197978736801,15
5297,76561198123620265,14
5298,76561198090956020,14
5299,76561198031818822,13
5300,76561198110470906,13
5301,76561198050004859,14
5302,76561198150288353,12
5303,76561198044637170,14
5304,76561198185441281,14
5305,76561198129584162,14
5306,76561198189346195,14
5307,76561197969301912,14
5308,76561198145794457,14
5309,76561198182522937,10
5310,76561198274729058,10
5311,76561198317735194,10
5312,76561198080374809,10
5313,76561198289998064,10
5314,76561198209161271,11
5315,76561198197861546,13
5316,76561198163701955,11
5317,76561198283244462,12
5318,76561198206980935,12
5319,76561198259300986,11
5320,76561198381080716,10
5321,76561198033188883,12
5322,76561198155211016,14
5323,76561198141593398,12
5324,76561198262954878,15
5325,76561198125453785,12
5326,76561198360289019,13
5327,76561198256783925,15
5328,76561198106995842,14
5329,76561198066990664,15
5330,76561198051917693,15
5331,76561197980840205,15
5332,76561198381073820,13
5333,76561197981718033,14
5334,76561198075911333,11
5335,76561197999145909,8
5336,76561197984130761,11
5337,76561198383009991,11
5338,76561198188568426,11
5339,76561198274904959,11
5340,76561198273680575,9
5341,76561198120326762,10
5342,76561198109279158,12
5343,76561198388122471,15
5344,76561198283261865,14
5345,76561198262529058,13
5346,76561198030352628,12
5347,76561198043532894,13
5348,76561198336144199,13
5349,76561198188836294,12
5350,76561198181868329,10
5351,76561198212459432,8
5352,76561198130415135,11
5353,76561198257397132,10
5354,76561198151720200,8
5355,76561198282983018,10
5356,76561197978799531,10
5357,76561197960553608,10
5358,76561198395232418,10
5359,76561198309106234,15
5360,76561198283177820,14
5361,76561198060836155,13
5362,76561198242220222,13
5363,76561198172104914,13
5364,76561198282257467,13
5365,76561198077389088,14
5366,76561198012757719,13
5367,76561198020555537,11
5368,76561198008147256,13
5369,76561198041526059,12
5370,76561198364860582,2
5371,76561197973100642,12
5372,76561198374644717,5
5373,76561197985482530,13
5374,76561198258313865,11
5375,76561198036205927,11
5376,76561198156635616,8
5377,76561198068386120,11
5378,76561198331972379,11
5379,76561198317309842,11
5380,76561198352272721,11
5381,76561198252615490,10
5382,76561198271549753,12
5383,76561198111700686,10
5384,76561198223256472,10
5385,76561198378832032,10
5386,76561198167717607,10
5387,76561198141329920,10
5388,76561197963536716,15
5389,76561198099207826,14
5390,76561198348504123,15
5391,76561198113360220,12
5392,76561198348481075,14
5393,76561198104170436,16
5394,76561198076223260,15
5395,76561198316461115,15
5396,76561198082179430,15
5397,76561198087146820,16
5398,76561197961261172,16
5399,76561198175293594,11
5400,76561197984794147,16
5401,76561198043670158,13
5402,76561198082992416,15
5403,76561198382411111,10
5404,76561198132915536,11
5405,76561198323021454,10
5406,76561198205072975,8
5407,76561198370437771,8
5408,76561198061260756,10
5409,76561198319602356,11
5410,76561198249673568,10
5411,76561198078974298,10
5412,76561198236785690,14
5413,76561198274746953,13
5414,76561198045751725,0
5415,76561198182174539,14
5416,76561198232108440,10
5417,76561198263274280,14
5418,76561198272385310,13
5419,76561198214498144,10
5420,76561198297432082,11
5421,76561198376116772,11
5422,76561198374033197,10
5423,76561198061844996,9
5424,76561198175280665,11
5425,76561198407112041,11
5426,76561198390490314,9
5427,76561198372891452,8
5428,76561198268827434,9
5429,76561198089996995,8
5430,76561198380391721,10
5431,76561198363923252,9
5432,76561198400162409,11
5433,76561198400745103,6
5434,76561198323689469,8
5435,76561198366824605,9
5436,76561198318920935,11
5437,76561198040282124,12
5438,76561198000527039,11
5439,76561198137762070,10
5440,76561198051489870,11
5441,76561198355550829,11
5442,76561198037878956,11
5443,76561198150621450,9
5444,76561198060379549,10
5445,76561198145595133,12
5446,76561198409600099,11
5447,76561198347080554,10
5448,76561198373754109,13
5449,76561198315878564,10
5450,76561198142558556,8
5451,76561198121107863,9
5452,76561198165378671,10
5453,76561198285715878,14
5454,76561198386608022,15
5455,76561198138946833,18
5456,76561198124613117,14
5457,76561198141187282,17
5458,76561198395549849,14
5459,76561198381375256,17
5460,76561198128475401,15
5461,76561198376056026,14
5462,76561198083829820,16
5463,76561198143604703,16
5464,76561198202560516,13
5465,76561198062500286,13
5466,76561198136563556,14
5467,76561198105663474,13
5468,76561198104168971,13
5469,76561198057137143,13
5470,76561198167900723,15
5471,76561198122917114,9
5472,76561198345331204,9
5473,76561198160658166,9
5474,76561198107320240,9
5475,76561198320208964,9
5476,76561198389224390,9
5477,76561198145169009,10
5478,76561198382723399,9
5479,76561198097599871,9
5480,76561198146915716,9
5481,76561198257330680,5
5482,76561198156822325,7
5483,76561198119836060,7
5484,76561198124099812,7
5485,76561198274053366,7
5486,76561198360306054,6
5487,76561198120107697,8
5488,76561198353264490,7
5489,76561198394130213,6
5490,76561198078519731,11
5491,76561198066255088,11
5492,76561198285918577,10
5493,76561198119099678,10
5494,76561198332486996,10
5495,76561198173949450,11
5496,76561198377204426,10
5497,76561198198509831,10
5498,76561198065975808,9
5499,76561198208191097,10
5500,76561198071222975,11
5501,76561198353772815,10
5502,76561198366431701,11
5503,76561198315483506,10
5504,76561198013115805,11
5505,76561197994694427,11
5506,76561198167757506,11
5507,76561198301096096,10
5508,76561198384648952,7
5509,76561198261221747,7
5510,76561198368147616,5
5511,76561198166098213,8
5512,76561198323218639,8
5513,76561198101825382,8
5514,76561198004901968,7
5515,76561198261729519,8
5516,76561198126486311,8
5517,76561198136787344,8
5518,76561198276282571,11
5519,76561198169511394,11
5520,76561198279234319,0
5521,76561198141152106,11
5522,76561198268786970,12
5523,76561198309995608,12
5524,76561198354211590,12
5525,76561198637903594,12
5526,76561198339021502,12
5527,76561198269007012,11
5528,76561198057476973,11
5529,76561198280017966,12
5530,76561198144752349,10
5531,76561198140958561,9
5532,76561198057443505,12
5533,76561198301643118,11
5534,76561198233546728,12
5535,76561197992824934,12
5536,76561198308758711,12
5537,76561197970958584,12
5538,76561198296746535,12
5539,76561198123557538,13
5540,76561198063210882,12
5541,76561198020988313,12
5542,76561198162010073,13
5543,76561198353766435,8
5544,76561198312307247,10
5545,76561198114028771,9
5546,76561198145498663,9
5547,76561198384312435,10
5548,76561198191438147,8
5549,76561198142540805,10
5550,76561198199897828,9
5551,76561198373527735,10
5552,76561198142959606,10
5553,76561198073146198,5
5554,76561198354547929,7
5555,76561198244370108,7
5556,76561198338431649,7
5557,76561198097998442,7
5558,76561198068982841,7
5559,76561198082101756,9
5560,76561198345478115,10
5561,76561198055950030,10
5562,76561198013533700,10
5563,76561198236065614,0
5564,76561198038058543,11
5565,76561198399557230,12
5566,76561198157466923,10
5567,76561198288703446,11
5568,76561198399386970,11
5569,76561198406351333,9
5570,76561198145592510,12
5571,76561198298992290,12
5572,76561198274723941,12
5573,76561198288401280,13
5574,76561198338230170,12
5575,76561198325163606,13
5576,76561198198806807,13
5577,76561198282936864,12
5578,76561198330847194,13
5579,76561198327977398,12
5580,76561198310436191,9
5581,76561198091282793,8
5582,76561198144254082,11
5583,76561198388674773,9
5584,76561198355348277,8
5585,76561198110009432,11
5586,76561198278648139,12
5587,76561198281180497,11
5588,76561198177260169,10
5589,76561198044094465,8
5590,76561198104861450,13
5591,76561198258187135,12
5592,76561198166466886,13
5593,76561198293569800,13
5594,76561198238722588,13
5595,76561198210251876,13
5596,76561198143951383,13
5597,76561198136706246,13
5598,76561198285100111,13
5599,76561198154205563,14
5600,76561198269403015,13
5601,76561198417489901,13
5602,76561198213685171,12
5603,76561198417898836,14
5604,76561198145175472,14
5605,76561198397780050,14
5606,76561198346727597,13
5607,76561198160439777,13
5608,76561198312614771,13
5609,76561198086069501,10
5610,76561198123598208,12
5611,76561198174007222,13
5612,76561197964441600,13
5613,76561198192225543,12
5614,76561198378097181,15
5615,76561198165381047,14
5616,76561198099607902,13
5617,76561198086693299,14
5618,76561198354552315,9
5619,76561197999718736,8
5620,76561198163015235,10
5621,76561198252187286,8
5622,76561198152524299,9
5623,76561198038121813,10
5624,76561198141918358,8
5625,76561198378380822,16
5626,76561198186186414,13
5627,76561198168938683,15
5628,76561198139867580,14
5629,76561198150966093,14
5630,76561198139503978,16
5631,76561198263676153,17
5632,76561198001338808,13
5633,76561198197525925,12
5634,76561198142105316,13
5635,76561198357371855,9
5636,76561197996876150,8
5637,76561198282026470,10
5638,76561198410199441,0
5639,76561198189801561,9
5640,76561198044544513,9
5641,76561198323013640,9
5642,76561198023832249,8
5643,76561198395791767,14
5644,76561197966333220,14
5645,76561198190400722,16
5646,76561198082108297,15
5647,76561198131572571,15
5648,76561198237885042,15
5649,76561197965588650,16
5650,76561198049866549,15
5651,76561197960855588,14
5652,76561197962424175,14
5653,76561198304362160,11
5654,76561198271532094,7
5655,76561198331075756,10
5656,76561198290421917,13
5657,76561198194866682,12
5658,76561198393373447,12
5659,76561198268733478,13
5660,76561198314064619,11
5661,76561198374312465,13
5662,76561198160398489,12
5663,76561198145860136,8
5664,76561198193315702,8
5665,76561198119152682,2
5666,76561198063781152,9
5667,76561198164955633,13
5668,76561198249015896,8
5669,76561198254022343,12
5670,76561198299410399,11
5671,76561198283885752,12
5672,76561198312467336,13
5673,76561198100392491,13
5674,76561198006870771,13
5675,76561198355747195,12
5676,76561198115236553,12
5677,76561198097413656,12
5678,76561198010326478,13
5679,76561198305241085,7
5680,76561198354032604,7
5681,76561198022578849,8
5682,76561198084370298,8
5683,76561198171228730,8
5684,76561198145191198,7
5685,76561198359172139,8
5686,76561197980629901,8
5687,76561198047298649,14
5688,76561198416327193,13
5689,76561198099481657,16
5690,76561198406728044,8
5691,76561198236317760,10
5692,76561198063016907,11
5693,76561198400620460,9
5694,76561197964718116,13
5695,76561198361732825,13
5696,76561198155382995,8
5697,76561198207869232,12
5698,76561198272930218,12
5699,76561198196957990,12
5700,76561198321559003,12
5701,76561198027299836,14
5702,76561198045811799,13
5703,76561198120284537,12
5704,76561198181725095,14
5705,76561198282484313,11
5706,76561198256423164,14
5707,76561198118523080,11
5708,76561198281645257,14
5709,76561198250762462,8
5710,76561198148050640,8
5711,76561198094120578,5
5712,76561198342157923,7
5713,76561198132107538,7
5714,76561198310894839,8
5715,76561197980466345,7
5716,76561198146509861,5
5717,76561198171209183,9
5718,76561198304619846,4
5719,76561197963699938,8
5720,76561198105504533,8
5721,76561198288246701,8
5722,76561198000287821,8
5723,76561198158117480,8
5724,76561198412239520,7
5725,76561198312232330,7
5726,76561198058449079,13
5727,76561198253545022,14
5728,76561198256453526,14
5729,76561198349352962,14
5730,76561198120952902,13
5731,76561198097163265,12
5732,76561197961685275,11
5733,76561198191578839,12
5734,76561197993257452,13
5735,76561198145365867,14
5736,76561198312578910,12
5737,76561198203208879,13
5738,76561198176879434,11
5739,76561197980935768,11
5740,76561198019879992,14
5741,76561198005334176,13
5742,76561198003247660,14
5743,76561198004457169,13
5744,76561197988245943,14
5745,76561198098255708,14
5746,76561198067999561,13
5747,76561198254180460,12
5748,76561198130927392,13
5749,76561198019074777,12
5750,76561198227120764,12
5751,76561198159523627,13
5752,76561198215417045,11
5753,76561198008074210,11
5754,76561198044396429,11
5755,76561198261712228,11
5756,76561198344945675,13
5757,76561198251361798,14
5758,76561198262921582,15
5759,76561198283883134,14
5760,76561198169997843,14
5761,76561198179086106,9
5762,76561197981094803,9
5763,76561198179548187,8
5764,76561198061302538,7
5765,76561198002483125,9
5766,76561198344615718,8
5767,76561198262899586,9
5768,76561198002485645,7
5769,76561197998803307,8
5770,76561198314046612,7
5771,76561198315096272,12
5772,76561198272410206,11
5773,76561198180347630,12
5774,76561197966727407,12
5775,76561197962420322,13
5776,76561198188890857,13
5777,76561198330461751,13
5778,76561198014298831,13
5779,76561198038046584,13
5780,76561197997452441,12
5781,76561198246779780,14
5782,76561198075751579,16
5783,76561198223296444,14
5784,76561198060368789,14
5785,76561198144738196,14
5786,76561198314805398,10
5787,76561198201508331,11
5788,76561198343348184,11
5789,76561198241263276,8
5790,76561198169166656,14
5791,76561198164332430,0
5792,76561198000683974,13
5793,76561198127355270,10
5794,76561198034513682,11
5795,76561198392510133,0
5796,76561197980248272,9
5797,76561198276920713,18
5798,76561198242143470,16
5799,76561198317145102,16
5800,76561198046393754,17
5801,76561198184283911,17
5802,76561198191807569,15
5803,76561198334285616,8
5804,76561198233396184,11
5805,76561198356513024,10
5806,76561198199188911,8
5807,76561198069850052,11
5808,76561198121891686,11
5809,76561198337656422,9
5810,76561198068318422,10
5811,76561198013953917,12
5812,76561198067959014,10
5813,76561198056453756,9
5814,76561198065425750,9
5815,76561198068483543,8
5816,76561198274815865,10
5817,76561198116544534,9
5818,76561198135531519,8
5819,76561197960780946,10
5820,76561198109228849,9
5821,76561198288570624,10
5822,76561198136079980,12
5823,76561198217652252,12
5824,76561198249531554,11
5825,76561198084746578,14
5826,76561198268627304,13
5827,76561198273966646,12
5828,76561198382097682,11
5829,76561198218827869,13
5830,76561198167107441,13
5831,76561198165342673,10
5832,76561198116983647,12
5833,76561198353275667,15
5834,76561198017890140,15
5835,76561198164678444,16
5836,76561198018000389,15
5837,76561198073424429,13
5838,76561198281366651,9
5839,76561198168859076,8
5840,76561198256027148,12
5841,76561198137666104,9
5842,76561198281459148,11
5843,76561198305488178,9
5844,76561198153611261,8
5845,76561198314981530,9
5846,76561198283498829,9
5847,76561198102906844,11
5848,76561198124335697,14
5849,76561198106598076,15
5850,76561198365222612,13
5851,76561198273687767,14
5852,76561198347910524,13
5853,76561198117771752,14
5854,76561198081299782,11
5855,76561198075561458,10
5856,76561198205036051,10
5857,76561198194685762,10
5858,76561198225407828,10
5859,76561198333317522,10
5860,76561198352925047,10
5861,76561198192050462,9
5862,76561198343980129,8
5863,76561198302480110,8
5864,76561198301615063,8
5865,76561198201207077,9
5866,76561198330633999,8
5867,76561198256215777,7
5868,76561198240406968,6
5869,76561198201257362,9
5870,76561198349225198,9
5871,76561198277550111,9
5872,76561198155497645,8
5873,76561198317070431,9
5874,76561198303917869,9
5875,76561198138882365,10
5876,76561198150001794,8
5877,76561198083620931,10
5878,76561198160981154,7
5879,76561198274783774,10
5880,76561198097153618,9
5881,76561197979649899,11
5882,76561198156566036,10
5883,76561198202886180,9
5884,76561198109471872,10
5885,76561198003585279,10
5886,76561198104642358,8
5887,76561198334475016,8
5888,76561198329119580,9
5889,76561198261666700,8
5890,76561198244040128,10
5891,76561198359851590,8
5892,76561198204420993,8
5893,76561198314818082,9
5894,76561198202763601,0
5895,76561198185709701,9
5896,76561198029648255,10
5897,76561198410955991,8
5898,76561198067477057,10
5899,76561198054003580,9
5900,76561198001728274,6
5901,76561198400264487,10
5902,76561198315210778,9
5903,76561198160302366,8
5904,76561198393757241,9
5905,76561197999707171,9
5906,76561198162784085,9
5907,76561198390491011,9
5908,76561198221512652,8
5909,76561198053703775,10
5910,76561198318998676,9
5911,76561198302527588,10
5912,76561198044028830,9
5913,76561198117815276,9
5914,76561198310655094,14
5915,76561198072346368,14
5916,76561198115318326,14
5917,76561198054100128,14
5918,76561198163858108,15
5919,76561197969865066,15
5920,76561198193250085,12
5921,76561198282112275,14
5922,76561198072755641,15
5923,76561198177865685,12
5924,76561198084050106,12
5925,76561198133662118,12
5926,76561198024641142,11
5927,76561198231604836,12
5928,76561198150563319,11
5929,76561198083429040,12
5930,76561198194217086,12
5931,76561198079266205,12
5932,76561198091455051,7
5933,76561198215353207,10
5934,76561198279685713,8
5935,76561198243314996,7
5936,76561198173643230,2
5937,76561198122973063,9
5938,76561198255612224,7
5939,76561198195572879,9
5940,76561198073360240,6
5941,76561198145059676,16
5942,76561198193509798,16
5943,76561198155494744,17
5944,76561198003701289,16
5945,76561198285631383,16
5946,76561198137540717,16
5947,76561198122921357,17
5948,76561198274454396,16
5949,76561198355531912,16
5950,76561198297745386,15
5951,76561198380622405,11
5952,76561198258455213,12
5953,76561198332070537,11
5954,76561198358003633,11
5955,76561198281258002,11
5956,76561198254057498,11
5957,76561198370612946,12
5958,76561198307779330,12
5959,76561198054948001,11
5960,76561198058659880,12
5961,76561198309902238,9
5962,76561198109522288,11
5963,76561198244281666,13
5964,76561198272486240,8
5965,76561198311275298,9
5966,76561198332023559,11
5967,76561198089993240,12
5968,76561198135815362,12
5969,76561197977407379,8
5970,76561198095683624,8
5971,76561198159626736,7
5972,76561198122576828,8
5973,76561198292710055,8
5974,76561198170555157,8
5975,76561198350997137,8
5976,76561198168024562,8
5977,76561198380549785,8
5978,76561198085978835,8
5979,76561197976696134,17
5980,76561198035860380,14
5981,76561198377387631,17
5982,76561198078698464,16
5983,76561198365412980,17
5984,76561198160962795,15
5985,76561198392194903,14
5986,76561198372862449,12
5987,76561198217304723,17
5988,76561198267391675,11
5989,76561198119624494,14
5990,76561198225629680,14
5991,76561198286013927,15
5992,76561198105205457,14
5993,76561198085632080,14
5994,76561198147621097,15
5995,76561198201883567,14
5996,76561198101009958,15
5997,76561198343218229,15
5998,76561198147132751,14
5999,76561198108289325,13
6000,76561198087983835,13
6001,76561198137462844,13
6002,76561198202089910,13
6003,76561198011424983,13
6004,76561198012974021,13
6005,76561198093732979,12
6006,76561198343804451,13
6007,76561198069023995,15
6008,76561198278051780,13
6009,76561198141200395,13
6010,76561198271996763,15
6011,76561198299607860,15
6012,76561198315659698,14
6013,76561198071253533,14
6014,76561198253627448,14
6015,76561198129027560,14
6016,76561198065727848,15
6017,76561198215120497,15
6018,76561198312400289,14
6019,76561198312646259,14
6020,76561198097432517,14
6021,76561198133746202,15
6022,76561198298190460,14
6023,76561198118737393,13
6024,76561198104007567,14
6025,76561198067980498,14
6026,76561198173851814,14
6027,76561198028038008,14
6028,76561198057170176,14
6029,76561198379873269,13
6030,76561198244888610,12
6031,76561198331052857,13
6032,76561198086314225,14
6033,76561198083199204,13
6034,76561198379769371,14
6035,76561198187590497,13
6036,76561198095907437,11
6037,76561198341485478,14
6038,76561198313432482,11
6039,76561198026244318,10
6040,76561198258230704,11
6041,76561198338178019,10
6042,76561198176620113,12
6043,76561198142077834,11
6044,76561198240323582,12
6045,76561198075506258,12
6046,76561198028760513,11
6047,76561198335799199,11
6048,76561198131753340,14
6049,76561198322900878,14
6050,76561198088766726,13
6051,76561198167441976,13
6052,76561198329071198,13
6053,76561198261245133,13
6054,76561198263527476,13
6055,76561198146972559,13
6056,76561198038224434,14
6057,76561198194077073,13
6058,76561198415820943,17
6059,76561198404054692,17
6060,76561198052552078,8
6061,76561198013997214,17
6062,76561198418990897,0
6063,76561198028863916,14
6064,76561198419135210,12
6065,76561198124403069,13
6066,76561198035823673,17
6067,76561198343219015,14
6068,76561197982062188,16
6069,76561198418312961,16
6070,76561198143755262,15
6071,76561198209972397,16
6072,76561198192615023,16
6073,76561198389104530,16
6074,76561198077774567,17
6075,76561198175818507,16
6076,76561198014294615,8
6077,76561198343755266,7
6078,76561198312816180,9
6079,76561198283440529,8
6080,76561198073928321,8
6081,76561198389310439,8
6082,76561198139503910,0
6083,76561198090292753,8
6084,76561198074432575,8
6085,76561198184279810,9
6086,76561198283361898,11
6087,76561198119450462,10
6088,76561198245826422,0
6089,76561198027425224,11
6090,76561198006637325,12
6091,76561198152853259,10
6092,76561198089368821,13
6093,76561198160138323,14
6094,76561198354167889,13
6095,76561198112509820,13
6096,76561198128752355,13
6097,76561198165787633,14
6098,76561198289215264,13
6099,76561198147645585,14
6100,76561198236997128,14
6101,76561198004142270,14
6102,76561198313576325,14
6103,76561198028436165,12
6104,76561198258133610,13
6105,76561198316748847,12
6106,76561198024795108,14
6107,76561198030696994,12
6108,76561198171824265,13
6109,76561197984051762,13
6110,76561198354589694,13
6111,76561198382750102,14
6112,76561198041573715,5
6113,76561198181313567,8
6114,76561198342797672,6
6115,76561198320242661,8
6116,76561198197296606,9
6117,76561198088739083,7
6118,76561198020846436,8
6119,76561198257766196,6
6120,76561198089855016,9
6121,76561198137724380,9
6122,76561198174849817,6
6123,76561198301998635,11
6124,76561198323407897,10
6125,76561198043568853,11
6126,76561198028331480,13
6127,76561198107729857,12
6128,76561198191105919,12
6129,76561198201093317,12
6130,76561198322970106,12
6131,76561198103725373,12
6132,76561198035959279,11
6133,76561198130590948,12
6134,76561198142317460,12
6135,76561198092741406,10
6136,76561198351396359,10
6137,76561198361845455,10
6138,76561197987309476,9
6139,76561198095181707,9
6140,76561198269098960,10
6141,76561198056724553,10
6142,76561198026797557,10
6143,76561198062788499,10
6144,76561198002907836,9
6145,76561198034010786,10
6146,76561198284620960,10
6147,76561198000651114,9
6148,76561198337681150,8
6149,76561198171469541,10
6150,76561197962601009,9
6151,76561197992531569,10
6152,76561198275745553,10
6153,76561198056524985,9
6154,76561198142031455,17
6155,76561197965492805,16
6156,76561198094435930,16
6157,76561198075743766,17
6158,76561198148039602,16
6159,76561198061576672,17
6160,76561198093044518,17
6161,76561198080778571,16
6162,76561198197487326,15
6163,76561198041904353,16
6164,76561198105982375,12
6165,76561198029782178,9
6166,76561198285406740,10
6167,76561198062986530,8
6168,76561198069195286,11
6169,76561198176928878,9
6170,76561198202426681,11
6171,76561198076683872,10
6172,76561198161844682,10
6173,76561198267518316,10
6174,76561198387126686,13
6175,76561198401809972,14
6176,76561198348734415,13
6177,76561198081239996,12
6178,76561198323504236,13
6179,76561198376479090,13
6180,76561198404903602,11
6181,76561198201118145,13
6182,76561198128142315,15
6183,76561198174823617,8
6184,76561198057206344,11
6185,76561198100848658,10
6186,76561198155421245,11
6187,76561198118814947,8
6188,76561198368978616,11
6189,76561198315235401,11
6190,76561198356042003,10
6191,76561198161423121,11
6192,76561198355887561,12
6193,76561198206105627,12
6194,76561198017847053,12
6195,76561198144958678,12
6196,76561198154377742,15
6197,76561198174911802,12
6198,76561198042242692,14
6199,76561198116526316,15
6200,76561198112942115,14
6201,76561198059193882,13
6202,76561198215949923,15
6203,76561198138392916,15
6204,76561198125568625,15
6205,76561198088081457,15
6206,76561198358433951,15
6207,76561198109153038,15
6208,76561198000604357,15
6209,76561198085144908,14
6210,76561198134187864,13
6211,76561198282495595,13
6212,76561198094932186,13
6213,76561198523271258,13
6214,76561198208639581,11
6215,76561198114379655,14
6216,76561198136883367,13
6217,76561198163865581,14
6218,76561198348436291,13
6219,76561198156277251,14
6220,76561198165494690,13
6221,76561198273526706,11
6222,76561198104940060,13
6223,76561198264333021,13
6224,76561198120281377,13
6225,76561198082799563,14
6226,76561198161217430,13
6227,76561198328039560,11
6228,76561198141643092,14
6229,76561198282050775,12
6230,76561198250989518,13
6231,76561198317923904,13
6232,76561198350397203,14
6233,76561198056009386,13
6234,76561198189342227,15
6235,76561198119146653,11
6236,76561197968723957,11
6237,76561198197459143,11
6238,76561198239903920,7
6239,76561198049266733,12
6240,76561198110092866,12
6241,76561198060225339,12
6242,76561198112518734,13
6243,76561198189380426,11
6244,76561198174570418,13
6245,76561198059874542,11
6246,76561198209752141,11
6247,76561198075604509,11
6248,76561198198279974,10
6249,76561198076686755,12
6250,76561198101890753,11
6251,76561198045995334,11
6252,76561198150166159,9
6253,76561198075794370,9
6254,76561198025058106,11
6255,76561198064132522,10
6256,76561198374122677,12
6257,76561198298343743,13
6258,76561197976792483,10
6259,76561198051273344,12
6260,76561198181198950,10
6261,76561198370810627,10
6262,76561198288424027,14
6263,76561198183741279,11
6264,76561198356091430,15
6265,76561198092811086,13
6266,76561198170523141,14
6267,76561198165945876,11
