arma_id,nome,tipo
4655,G36-Gold_753,SMG
4656,SCAR-A1_2658,Pistol
4657,HK-Carbon_440,SMG
4658,AUG-Short_1602,Equipment
4659,Beretta_8065,Sniper
4660,Glock-Urban_2125,Pistol
4661,Beretta-Carbon_1628,SMG
4662,Deagle-Elite_2799,SMG
4663,SG_4190,Grenade
4664,UMP-Camo_8791,Sniper
4665,M4-Compact_7685,Shotgun
4666,AK-Gold_7995,Rifle
4667,SG-A1_7223,Equipment
4668,Remington-Elite_9414,Equipment
4669,Famas-A4_9083,Shotgun
4670,AA12-Long_4162,Shotgun
4671,UMP-Silver_3576,Shotgun
4672,Spas-Silenced_7299,Sniper
4673,Mossberg-S_6847,Rifle
4674,Mossberg-S_9784,Sniper
4675,Uzi-S_3939,SMG
4676,SG-Pro_9870,Equipment
4677,Beretta-Elite_5679,Equipment
4678,Mac-S_6545,Equipment
4679,P90-Silenced_4204,Grenade
4680,Deagle-Long_346,Sniper
4681,UMP-Pro_2117,Equipment
4682,AUG-Urban_5464,Sniper
4683,Magnum-A4_1683,Grenade
4684,Remington-SD_8170,Sniper
4685,G36-Custom_3408,Rifle
4686,Benelli-Camo_4272,Equipment
4687,FAL-Camo_3417,SMG
4688,SCAR-A4_232,Sniper
4689,USP-Silenced_2568,Shotgun
4690,Benelli_8806,Grenade
4691,Famas-Silver_2731,Sniper
4692,Uzi-Desert_4477,Equipment
4693,Sig-Gold_5116,Pistol
4694,MP7-S_4283,Equipment
4695,MP5_7916,Equipment
4696,SCAR-Urban_3306,Grenade
4697,UMP-Diamond_1761,Rifle
4698,G36_4518,Grenade
4699,UMP-A4_6243,Sniper
4700,Kriss-Tactical_5293,Sniper
4701,Remington-Silenced_8517,Pistol
4702,Mac-S_9419,Sniper
4703,AA12-Custom_5376,Rifle
4704,Vector-A1_4629,Grenade
4705,Spas-Pro_8390,Equipment
4706,Spas-A4_3893,Shotgun
4707,Mossberg-Custom_8935,Pistol
4708,Sig-Carbon_7050,Rifle
4709,CheyTac-S_5548,Heavy
4710,MP9-Camo_6553,Grenade
4711,M16-Camo_723,Sniper
4712,Beretta-S_184,Heavy
4713,SG-Long_4532,Rifle
4714,SCAR-Pro_6396,Equipment
4715,Barrett-A1_9494,Sniper
4716,Benelli-Pro_9182,Rifle
4717,Beretta-Compact_4378,SMG
4718,AK-Camo_615,SMG
4719,Uzi-A4_9987,Rifle
4720,R8-Compact_7561,Heavy
4721,USP-Compact_6684,Equipment
4722,AK-Urban_7239,SMG
4723,MP5-A1_8363,Pistol
4724,USP-Carbon_9763,Grenade
4725,DSR-Silenced_6990,Sniper
4726,M4-Silenced_3705,Heavy
4727,SCAR-Gold_6052,Heavy
4728,FAL-Tactical_3408,Rifle
4729,L96-Tactical_2466,Equipment
4730,AUG-Tactical_2918,Shotgun
4731,Kriss_7403,Grenade
4732,M16-S_7829,Grenade
4733,Kriss_6286,Shotgun
4734,Benelli-Pro_6287,Shotgun
4735,R8-Diamond_2693,Rifle
4736,UMP-Silenced_7160,Equipment
4737,Spas-Long_7083,SMG
4738,Famas-Custom_965,Equipment
4739,HK-Short_5496,Sniper
4740,USP-Tactical_5429,Sniper
4741,Uzi-Short_4421,Rifle
4742,Sig-A4_9426,Equipment
4743,M16-Silenced_4423,Shotgun
4744,HK-Silver_2025,Sniper
4745,M16-Long_5048,Pistol
4746,FAL-Camo_4337,SMG
4747,Sig-A1_9176,Shotgun
4748,Deagle-Short_3483,Equipment
4749,SG-SD_2685,Sniper
4750,M16-Tactical_9653,Pistol
4751,USP-Tactical_3282,Grenade
4752,Intervention-Tactical_204,Grenade
4753,M4-Carbon_4809,Equipment
4754,Vector-Pro_7039,Shotgun
4755,DSR-SD_1603,Rifle
4756,AWP-Diamond_1485,Shotgun
4757,Sig-Long_5852,Equipment
4758,Kriss-Compact_8248,Pistol
4759,Vector-S_3612,Grenade
4760,UMP-Desert_215,Equipment
4761,L96-Diamond_8484,Grenade
4762,FAL-Custom_7690,Grenade
4763,Mossberg-Camo_8870,Sniper
4764,DSR-Desert_657,Shotgun
4765,Vector-Short_8021,Sniper
4766,Mossberg-Carbon_6401,Sniper
4767,Mossberg-Pro_5193,Shotgun
4768,Magnum-Diamond_9723,Heavy
4769,AUG-Pro_5641,Shotgun
4770,Magnum-Custom_6168,Grenade
4771,Mac-Short_3303,Pistol
4772,CheyTac-Urban_1521,Equipment
4773,Intervention-Short_2615,Equipment
4774,Uzi-Pro_4703,SMG
4775,G36-Carbon_6541,SMG
4776,DSR-S_7592,Pistol
4777,Vector-Long_2028,Sniper
4778,Famas-Camo_2386,Heavy
4779,Kriss-Custom_58,Grenade
4780,HK-Desert_105,Pistol
4781,AK-Carbon_7200,Grenade
4782,FAL-Camo_8775,Grenade
4783,AA12-Urban_926,Equipment
4784,Barrett-Compact_551,Shotgun
4785,Sig-Custom_3178,Pistol
4786,P90-Diamond_6483,Equipment
4787,DSR-Diamond_2694,Equipment
4788,Remington-A1_1851,Grenade
4789,Benelli-Compact_5465,SMG
4790,MP9-Camo_5190,Pistol
4791,Intervention-S_2005,Equipment
4792,Spas-A4_3083,Grenade
4793,MP7-Short_3023,SMG
4794,M4-A1_1706,Pistol
4795,Mossberg-Pro_755,SMG
4796,Mac-Short_9767,Pistol
4797,L96-A4_9171,Rifle
4798,AK-Compact_684,Sniper
4799,Galil-Carbon_9880,Shotgun
4800,Beretta-Silver_4753,Sniper
4801,M16-Custom_9479,Rifle
4802,Remington-A1_2297,SMG
4803,M16-A1_5524,Rifle
4804,AWP-Carbon_4926,Sniper
4805,Python-Urban_5137,Heavy
4806,Deagle-Diamond_374,Shotgun
4807,G36-Diamond_3897,Equipment
4808,P90_8774,Equipment
4809,Python-S_6011,Sniper
4810,M16-Elite_6573,Pistol
4811,Deagle-Elite_2123,Sniper
4812,Sig-Custom_8752,Sniper
4813,DSR-Urban_5218,Grenade
4814,Vector-A1_5781,Grenade
4815,Benelli-Diamond_1467,Heavy
4816,USP-Short_6976,Heavy
4817,Barrett-Short_8104,Heavy
4818,FAL-Pro_6558,Sniper
4819,Kriss-Compact_5048,SMG
4820,SG-Custom_7417,SMG
4821,Deagle-Pro_9383,SMG
4822,M4-A1_5395,Pistol
4823,Mac-Desert_7792,Equipment
4824,Kriss-A4_3261,Equipment
4825,Benelli-Urban_1578,Pistol
4826,MP9-Carbon_1451,Pistol
4827,P90-SD_4075,Pistol
4828,Mossberg-Pro_986,Rifle
4829,Famas-A1_837,Equipment
4830,Sig-Desert_1616,Grenade
4831,Vector-Short_8978,Pistol
4832,MP9-Diamond_5383,Heavy
4833,Remington-Silenced_9818,Pistol
4834,SCAR-Diamond_448,Equipment
4835,AUG-S_9368,Equipment
4836,USP-A1_7313,Grenade
4837,Remington-Compact_1890,Heavy
4838,Benelli-Elite_7366,SMG
4839,Benelli-S_7922,Heavy
4840,Barrett-SD_8813,Sniper
4841,Benelli-Urban_3841,Heavy
4842,M4-Tactical_1512,Heavy
4843,Magnum-Elite_865,Rifle
4844,Barrett-SD_8600,Equipment
4845,R8-Camo_7631,SMG
4846,Mac-Compact_4890,Heavy
4847,MP9-Pro_5037,Rifle
4848,AK-Silver_3019,Grenade
4849,Deagle-Carbon_9846,Equipment
4850,UMP-Long_4192,Rifle
4851,Python-Long_5363,Rifle
4852,Vector-Pro_8364,Heavy
4853,CheyTac-Pro_1293,Shotgun
4854,HK-A1_4665,Rifle
4855,AK-Long_9619,Pistol
4856,L96-Silver_8730,Pistol
4857,Beretta-Long_8139,Heavy
4858,Glock_733,Rifle
4859,Intervention-Desert_9311,Rifle
4860,AWP-Silenced_8668,Grenade
4861,Thompson-Desert_3914,Pistol
4862,DSR-Camo_3902,Heavy
4863,Beretta-Short_1158,Sniper
4864,USP-Short_8225,Pistol
4865,CheyTac-Compact_241,Rifle
4866,SG-Pro_5960,SMG
4867,Mac-Silenced_7700,Equipment
4868,M4-Long_874,Equipment
4869,Kriss-Carbon_8793,SMG
4870,Remington-SD_3770,Rifle
4871,FAL_1749,Equipment
4872,Famas-Tactical_4057,Sniper
4873,Deagle-Tactical_7092,Rifle
4874,AWP-Diamond_9157,Grenade
4875,DSR-Silver_5904,Pistol
4876,SCAR_3900,Heavy
4877,R8-Desert_9873,Pistol
4878,Barrett-Elite_4547,Pistol
4879,AA12-A4_6525,Heavy
4880,Thompson-Diamond_3301,Grenade
4881,CheyTac-Custom_3889,Rifle
4882,Spas-Tactical_4685,Rifle
4883,L96-Elite_7101,Equipment
4884,AK-Custom_8740,Grenade
4885,AA12-Pro_4878,Grenade
4886,USP-A4_7150,Rifle
4887,Famas-Camo_5402,Heavy
4888,P90_4683,Sniper
4889,SG-Short_8924,Grenade
4890,Mac-Desert_3923,Sniper
4891,Benelli-Desert_1218,Rifle
4892,Remington-A1_4929,Sniper
4893,Remington-Compact_4220,Shotgun
4894,AWP-Short_2034,Equipment
4895,Spas-Camo_7010,SMG
4896,G36-Long_6586,Shotgun
4897,AUG-Compact_7283,SMG
4898,Uzi-Camo_4213,Heavy
4899,L96-Diamond_7486,Equipment
4900,Glock-SD_246,Pistol
4901,Python-Pro_4287,SMG
4902,AA12-Compact_4145,Shotgun
4903,Galil-Short_4896,Heavy
4904,CheyTac-Compact_4350,Equipment
4905,AUG-Diamond_2954,Shotgun
4906,UMP-Desert_9203,Rifle
4907,Mac-Diamond_6695,SMG
4908,HK-A1_7946,Equipment
4909,Vector-SD_2743,Heavy
4910,L96-Gold_2008,Sniper
4911,Kriss-Tactical_6138,Heavy
4912,AUG-Camo_6257,Shotgun
4913,Uzi-Pro_8627,Grenade
4914,Uzi-Elite_5161,Shotgun
4915,Beretta-Long_6268,Shotgun
4916,M4-Pro_3846,Rifle
4917,P90-Gold_4842,Shotgun
4918,Sig-Custom_3508,Shotgun
4919,P90_4563,Equipment
4920,Famas-Long_4801,Heavy
4921,Glock-SD_237,Grenade
4922,MP9-Custom_3639,Heavy
4923,AK-Camo_1938,Shotgun
4924,MP5-Diamond_23,Equipment
4925,Galil-Silenced_8889,Rifle
4926,UMP-Urban_8997,Equipment
4927,DSR-SD_4620,Pistol
4928,DSR-Camo_216,Equipment
4929,Kriss-A4_983,Heavy
4930,AK-Tactical_2500,Shotgun
4931,MP9_7173,Rifle
4932,HK-Elite_7796,Heavy
4933,SCAR-Tactical_3885,Grenade
4934,AK-Camo_5031,Grenade
4935,M4-Long_6167,Rifle
4936,AK-Carbon_6778,Grenade
4937,MP5-Silenced_6435,Grenade
4938,Barrett-Silenced_9781,Pistol
4939,AK-Compact_2671,Heavy
4940,CheyTac-Elite_3012,Grenade
4941,Spas-Compact_3690,Pistol
4942,Vector-Camo_741,Equipment
4943,CheyTac-A1_4599,Sniper
4944,Spas-Desert_8738,Sniper
4945,FAL-Tactical_8577,Heavy
4946,Sig-Urban_4384,Shotgun
4947,G36-Pro_8103,Sniper
4948,Sig-SD_1277,Shotgun
4949,Intervention-Camo_7028,Pistol
4950,Sig-Diamond_1955,Grenade
4951,AK-Pro_6803,Heavy
4952,USP-Camo_7448,Sniper
4953,Deagle-Custom_1067,Shotgun
4954,Python-Silenced_5994,Pistol
4955,MP9-Camo_1458,Pistol
4956,MP9-A4_1490,Grenade
4957,CheyTac-Long_4648,Rifle
4958,R8-Silver_5645,Grenade
4959,Uzi-Long_1443,SMG
4960,AUG-S_8173,Shotgun
4961,Famas-Silver_3494,Equipment
4962,AK-Urban_2820,Grenade
4963,DSR-Urban_8641,SMG
4964,Kriss-Camo_1716,Heavy
4965,Sig_9555,Heavy
4966,R8-Silenced_3168,Heavy
4967,USP-Silenced_3782,Shotgun
4968,L96-Silver_4640,Heavy
4969,Spas_3362,Rifle
4970,Sig-Tactical_8971,Heavy
4971,HK-Camo_3619,Heavy
4972,Intervention-Short_185,SMG
4973,MP7-Custom_8032,Equipment
4974,R8-Desert_8402,Sniper
4975,Barrett-Compact_620,Heavy
4976,Galil-Silver_5736,Rifle
4977,AA12-Urban_7340,Rifle
4978,DSR-Short_9247,Rifle
4979,L96-A4_2459,Heavy
4980,Benelli-Silenced_1493,Grenade
4981,Intervention-Tactical_3486,SMG
4982,MP7-Urban_788,Pistol
4983,HK-Camo_436,Rifle
4984,HK-A4_645,SMG
4985,Beretta-Gold_3546,Pistol
4986,SCAR-Silenced_3069,Grenade
4987,AA12-S_9405,Sniper
4988,Sig-Carbon_8722,Rifle
4989,M16-Desert_138,Pistol
4990,Mossberg-Diamond_6707,Heavy
4991,Famas-Urban_8368,Grenade
4992,Beretta-S_64,Grenade
4993,Remington-Camo_9184,Sniper
4994,M4-Custom_2167,Pistol
4995,R8-Long_960,Heavy
4996,Vector-Carbon_4631,Rifle
4997,Glock_8369,Equipment
4998,FAL-Silver_6070,Pistol
4999,G36-Desert_5620,Pistol
5000,AA12-Camo_7813,Shotgun
5001,CheyTac-Gold_4085,Heavy
5002,Deagle-Long_1193,Shotgun
5003,AUG_1482,Heavy
5004,MP9-Carbon_1653,Shotgun
5005,SCAR-Camo_8348,Equipment
5006,R8-Silver_6361,Shotgun
5007,Sig-Urban_9501,Pistol
5008,Galil-A1_6510,Heavy
5009,Thompson-Camo_3008,SMG
5010,FAL-Silver_2932,Pistol
5011,SG-Diamond_9755,Heavy
5012,MP7-Silver_9293,Rifle
5013,USP-A1_3185,Shotgun
5014,SG-Gold_7494,SMG
5015,Glock-SD_5088,SMG
5016,Mac-Gold_7752,Shotgun
5017,Mac-Pro_9434,Equipment
5018,Uzi-Compact_7716,Shotgun
5019,FAL-A1_9640,Sniper
5020,AWP-Camo_2808,Pistol
5021,Deagle-Gold_2369,Grenade
5022,Barrett-Camo_7566,Equipment
5023,P90-A1_7874,Sniper
5024,Python-Urban_5644,Pistol
5025,Mac-Pro_7964,Equipment
5026,Python-Urban_1139,Rifle
5027,MP9-SD_1789,Rifle
5028,G36-Elite_4171,Sniper
5029,AWP_4913,Rifle
5030,AUG-Compact_5203,Pistol
5031,AA12-Tactical_5214,Pistol
5032,Kriss-Silver_6191,Shotgun
5033,AA12_6159,Shotgun
5034,Python-Pro_2087,Grenade
5035,Thompson-Elite_1287,SMG
5036,DSR-Elite_6865,Heavy
5037,Galil-Long_7544,Rifle
5038,Uzi-Silver_6158,Pistol
5039,AK-Camo_1632,Heavy
5040,Spas-Silver_4618,Sniper
5041,Benelli-A4_9614,Shotgun
5042,MP5-Pro_6371,Rifle
5043,Spas-Gold_7575,SMG
5044,Mac-SD_274,Heavy
5045,Beretta_4560,Rifle
5046,Famas-Compact_5042,Grenade
5047,SCAR-Tactical_9719,Sniper
5048,Intervention-Silenced_9970,Shotgun
5049,M4-Elite_2364,Rifle
5050,Uzi-A1_2257,Grenade
5051,CheyTac-Urban_221,Sniper
5052,Mac-S_1330,Rifle
5053,Famas-SD_8449,Grenade
5054,MP9-A4_200,Shotgun
5055,M16-Tactical_8852,SMG
5056,MP5-Elite_9777,Pistol
5057,Intervention-SD_3646,Shotgun
5058,M4-Desert_2678,Pistol
5059,SG-Tactical_5421,Rifle
5060,Kriss-Custom_674,Heavy
5061,Mac-A4_867,Shotgun
5062,AK-Silenced_2870,Rifle
5063,UMP-Silver_2277,SMG
5064,SG-Custom_8363,Shotgun
5065,Glock-Diamond_8527,Sniper
5066,P90-Silver_8437,SMG
5067,SCAR-Silenced_5608,Heavy
5068,Thompson-A4_8537,Shotgun
5069,MP7-Silver_5452,Pistol
5070,P90-Gold_1693,SMG
5071,Galil-Silver_3638,Pistol
5072,CheyTac-SD_8457,Grenade
5073,Vector-A1_2251,SMG
5074,CheyTac_7878,Rifle
5075,Deagle-Urban_1360,Heavy
5076,Python-Tactical_9642,Rifle
5077,Galil-Custom_8902,Rifle
5078,SCAR-Short_9241,Rifle
5079,SCAR-Camo_2219,Heavy
5080,AWP-S_3411,Rifle
5081,SG-Silver_1099,Shotgun
5082,Uzi-Long_5020,Pistol
5083,Beretta-Urban_8337,SMG
5084,L96-Camo_8565,SMG
5085,Sig-Custom_161,Equipment
5086,MP9-A4_285,Equipment
5087,CheyTac-S_4151,Sniper
5088,Vector-Urban_3596,Shotgun
5089,M16-Short_5390,Shotgun
5090,R8-Compact_6832,Grenade
5091,L96-Pro_5402,Shotgun
5092,Glock-Gold_2725,Grenade
5093,Glock-SD_3479,Sniper
5094,Barrett-Elite_3946,Shotgun
5095,Benelli-Urban_8953,Equipment
5096,Beretta-Urban_179,Shotgun
5097,R8-Carbon_5016,Grenade
5098,CheyTac-Carbon_3580,Rifle
5099,SG-Desert_3732,Heavy
5100,AA12-Compact_1022,SMG
5101,AWP-SD_9407,Pistol
5102,Spas-Silver_6738,Rifle
5103,SCAR-Silenced_3649,Shotgun
5104,Intervention-Silver_4014,Pistol
5105,Galil-Urban_6579,Heavy
5106,Spas-Custom_6909,Sniper
5107,SG-A4_2373,Grenade
5108,Galil-Elite_6432,Sniper
5109,AWP-Custom_4756,Grenade
5110,M16-Carbon_6621,Heavy
5111,Magnum-Silver_9131,Heavy
5112,AWP-Silver_9832,Pistol
5113,Thompson-Long_4052,Heavy
5114,Glock-Silenced_8963,Sniper
5115,USP-Carbon_7716,Shotgun
5116,Uzi-Camo_7366,Equipment
5117,AA12-Short_8160,Shotgun
5118,Famas-Short_2345,Sniper
5119,Benelli-Gold_9773,SMG
5120,Deagle-Gold_2270,Pistol
5121,Thompson-Pro_5341,Shotgun
5122,Vector-S_2129,Heavy
5123,Galil-Urban_9501,Heavy
5124,G36-Short_8537,Equipment
5125,Benelli-Diamond_1206,Shotgun
5126,Mossberg-Elite_8625,Pistol
5127,CheyTac-A1_6654,Shotgun
5128,Sig-Gold_3536,Heavy
5129,Barrett-SD_4937,Grenade
5130,DSR-Diamond_7321,Grenade
5131,Galil-Silver_1050,Shotgun
5132,AA12_8267,Pistol
5133,Glock-Carbon_5208,SMG
5134,AK-Tactical_5372,Shotgun
5135,Mossberg-S_9017,SMG
5136,Benelli-Gold_1415,Shotgun
5137,SG-A1_3255,Grenade
5138,Deagle-Tactical_1381,Heavy
5139,Barrett-SD_5616,Heavy
5140,MP5-Silver_115,Sniper
5141,Uzi-Pro_3836,Heavy
5142,Glock-Desert_1025,Sniper
5143,Magnum-Custom_6124,Shotgun
5144,SCAR-Silenced_5398,Grenade
5145,Barrett-Urban_7575,Shotgun
5146,G36-Elite_5320,Rifle
5147,L96-Compact_9343,Shotgun
5148,Magnum-Compact_1508,Grenade
5149,Beretta-Carbon_7323,Equipment
5150,Spas-A1_7286,Heavy
5151,Glock-A1_7458,Sniper
5152,Sig-Silenced_2583,SMG
5153,Magnum-Desert_3957,Equipment
5154,Famas-Urban_5866,Sniper
5155,Barrett-Silver_3966,Rifle
5156,Vector-Pro_7446,Sniper
5157,AA12-Pro_9945,Shotgun
5158,MP5-Tactical_9192,Shotgun
5159,FAL-Custom_2145,Grenade
5160,MP7-Pro_604,Sniper
5161,Barrett-Desert_1381,Grenade
5162,AUG-Long_1384,SMG
5163,R8-Carbon_5486,SMG
5164,Remington-Short_974,Sniper
5165,P90-SD_1043,Grenade
5166,MP7-Camo_4107,Heavy
5167,Intervention-Tactical_8289,Sniper
5168,P90-A4_6109,Pistol
5169,AUG-S_8134,Sniper
5170,L96-Tactical_4929,Rifle
5171,SCAR-Silver_292,Equipment
5172,P90-A4_5044,Equipment
5173,Intervention-Custom_9414,Equipment
5174,Beretta-Short_1852,Equipment
5175,SG-Silenced_2270,Rifle
5176,Beretta-Elite_5556,Sniper
5177,Magnum-Desert_3470,Pistol
5178,Remington-Carbon_1880,Equipment
5179,P90-Silver_8799,Heavy
5180,Glock-Silver_9063,Equipment
5181,L96-Silenced_752,Shotgun
5182,MP5-Silenced_1693,Heavy
5183,Intervention-Short_9022,Sniper
5184,Beretta-Desert_44,Grenade
5185,AUG-Silenced_7252,Sniper
5186,AK-Custom_2222,Grenade
5187,Galil-SD_9651,Equipment
5188,Famas-Elite_2710,SMG
5189,Mac-A4_6893,SMG
5190,Magnum-Custom_5314,Grenade
5191,Vector_1415,Sniper
5192,Remington-Urban_9712,Pistol
5193,M16-Silenced_9714,SMG
5194,USP-Pro_8879,Sniper
5195,Python-A1_7550,SMG
5196,Intervention-S_4731,Heavy
5197,MP5-Silenced_1023,Sniper
5198,Vector-Camo_7433,Equipment
5199,DSR-Diamond_4937,Grenade
5200,Glock-Elite_7385,Heavy
5201,P90-Pro_443,Shotgun
5202,Sig_5862,Grenade
5203,L96-Silver_7237,SMG
5204,Mac-SD_367,SMG
5205,Sig-Urban_3638,Shotgun
5206,Thompson-Silenced_3065,Sniper
5207,Mossberg-Custom_3797,Shotgun
5208,AUG-Custom_5425,Heavy
5209,Sig-Desert_9812,Sniper
5210,Python-Tactical_2663,Shotgun
5211,AWP-Carbon_1936,Shotgun
5212,P90-Pro_1862,Rifle
5213,AUG-Silenced_3225,Shotgun
5214,USP-S_5313,Equipment
5215,CheyTac-Desert_8863,Equipment
5216,Intervention-Gold_5208,Shotgun
5217,AA12-Desert_6095,Shotgun
5218,Glock-A1_9092,Heavy
5219,AWP-S_1210,Pistol
5220,USP-Elite_7715,Heavy
5221,Python-SD_1393,Heavy
5222,Uzi-Camo_1488,Rifle
5223,M16-Desert_1351,Heavy
5224,Glock-Tactical_7575,Heavy
5225,Barrett-Gold_1148,Shotgun
5226,Glock-Tactical_5839,Sniper
5227,DSR-Diamond_5195,Heavy
5228,Barrett-Short_538,SMG
5229,Mac-Custom_3782,Pistol
5230,UMP-Diamond_2571,Rifle
5231,AWP-Silver_3362,Equipment
5232,Uzi-Camo_5489,Grenade
5233,Thompson-Short_5911,Rifle
5234,Famas-Silenced_4801,Sniper
5235,Sig-Carbon_6978,Pistol
5236,L96-Gold_2571,Rifle
5237,CheyTac-Camo_8699,Heavy
5238,G36-Short_8751,Pistol
5239,R8-Short_7552,Equipment
5240,AWP-Short_1960,Sniper
5241,Kriss-Long_1106,Grenade
5242,Beretta-Urban_1173,SMG
5243,AUG-Camo_4763,Grenade
5244,Magnum-Custom_3991,SMG
5245,Thompson-Silenced_5201,Shotgun
5246,AA12-Compact_976,Pistol
5247,Mac-Short_1669,Rifle
5248,M16-A1_200,Shotgun
5249,USP-Diamond_9583,Equipment
5250,Glock-Carbon_6902,Shotgun
5251,MP5-Desert_2054,Grenade
5252,FAL-Compact_1598,Shotgun
5253,Deagle-Pro_7657,Heavy
5254,SCAR-Desert_6753,Equipment
5255,MP9-Custom_3248,SMG
5256,Barrett-Camo_6416,Shotgun
5257,SG-Long_8227,Shotgun
5258,Benelli-Long_165,Heavy
5259,Sig-Silver_3678,Shotgun
5260,M16-S_6964,Equipment
5261,P90-Silenced_7500,Sniper
5262,M16-Long_4372,Pistol
5263,Python-Camo_2695,Grenade
5264,M16-Custom_3949,SMG
5265,G36-Urban_9807,Heavy
5266,Sig-A1_6617,Pistol
5267,SCAR-Silenced_7013,Grenade
5268,AWP-Carbon_9286,Rifle
5269,SCAR-Silver_2807,Heavy
5270,FAL-Pro_4737,Grenade
5271,Uzi-Silver_9198,Grenade
5272,USP-Silenced_8906,Grenade
5273,USP_1664,SMG
5274,AWP-Carbon_468,Grenade
5275,L96-Urban_9757,SMG
5276,M4-Camo_98,SMG
5277,Mossberg-Silenced_4302,Sniper
5278,Beretta_5352,Shotgun
5279,Intervention-Silenced_1482,Pistol
5280,Vector-Long_3909,SMG
5281,M16-Diamond_7184,SMG
5282,Glock-Gold_4688,SMG
5283,Galil-A1_2040,Sniper
5284,Barrett-Carbon_8249,Shotgun
5285,MP7_7051,Sniper
5286,FAL-S_667,SMG
5287,USP-Custom_583,Equipment
5288,Glock-Long_779,Pistol
5289,CheyTac-A4_3582,Rifle
5290,Spas-Compact_2243,Shotgun
5291,CheyTac-Carbon_4527,SMG
5292,Mossberg-Pro_9017,Pistol
5293,Uzi_4094,Equipment
5294,M16-Desert_4757,Heavy
5295,Vector-Custom_5159,Pistol
5296,Uzi-Short_1129,Sniper
5297,HK-Carbon_1835,SMG
5298,Spas-Urban_7796,Rifle
5299,Famas-A4_9755,Heavy
5300,Python-Pro_265,Pistol
5301,AK-Carbon_1453,Sniper
5302,P90-SD_7368,Pistol
5303,USP-Gold_7477,Sniper
5304,Galil-Desert_2953,Rifle
5305,Vector-Pro_1197,Rifle
5306,HK-A1_2236,Heavy
5307,L96-A1_2727,Grenade
5308,Glock-A1_3893,Pistol
5309,M16-Urban_2509,Equipment
5310,P90-Camo_9440,Rifle
5311,Kriss-Elite_4448,Shotgun
5312,MP5_1321,Rifle
5313,MP7-Camo_6468,Grenade
5314,CheyTac-Short_3842,Pistol
5315,Magnum-Long_2300,Pistol
5316,Famas-Urban_5759,Sniper
5317,Famas-A4_7154,Rifle
5318,DSR-Diamond_2171,Shotgun
5319,Magnum-Long_7060,SMG
5320,HK-Silver_1329,Pistol
5321,MP5-SD_8384,Pistol
5322,Benelli-Tactical_7581,Shotgun
5323,Sig-Camo_8915,Equipment
5324,Python-Desert_8081,Pistol
5325,L96-Custom_5396,Equipment
5326,UMP-A4_2503,Grenade
5327,Glock-Tactical_2027,Shotgun
5328,G36-Urban_5344,Shotgun
5329,Kriss-Custom_9114,Shotgun
5330,Python-Urban_3130,Grenade
5331,Barrett-S_5390,Grenade
5332,Deagle-A4_9101,Pistol
5333,SG-Gold_2800,SMG
5334,Python-Urban_3128,Grenade
5335,Remington-Carbon_7607,Sniper
5336,UMP-Diamond_9808,Rifle
5337,MP7-Pro_9966,Rifle
5338,MP9-Long_4082,Heavy
5339,Famas-Desert_2141,Rifle
5340,Barrett-Diamond_19,SMG
5341,P90_5223,Sniper
5342,Vector-Gold_3764,Sniper
5343,MP7-S_5281,Sniper
5344,Barrett-Short_7802,Sniper
5345,Thompson-Camo_3856,SMG
5346,CheyTac-Diamond_2199,Equipment
5347,Remington-Tactical_2438,Heavy
5348,G36-Pro_8031,SMG
5349,M16-Gold_5843,Shotgun
5350,MP7-Pro_3966,Heavy
5351,Deagle-Diamond_2009,Rifle
5352,AA12-Gold_377,Equipment
5353,FAL-Silenced_6444,Sniper
5354,R8-SD_2809,Equipment
5355,Intervention-SD_8492,Pistol
5356,MP7-Camo_1940,SMG
5357,Python-Elite_6167,Shotgun
5358,Benelli-SD_4020,Grenade
5359,MP5-Silenced_942,SMG
5360,Remington-Carbon_5092,Shotgun
5361,Thompson-Silver_3229,Grenade
5362,P90-Diamond_3993,Rifle
5363,Intervention-Camo_4530,Equipment
5364,Remington-Silenced_9239,Equipment
5365,M4_9331,Heavy
5366,R8-Long_5030,Sniper
5367,AUG-Elite_5272,Heavy
5368,Mac-A1_5266,Grenade
5369,Barrett-S_8723,Sniper
5370,CheyTac-A4_5353,Rifle
5371,Uzi-Silver_1282,Shotgun
5372,Benelli-Elite_3590,Pistol
5373,AUG-Compact_2469,Sniper
5374,MP7-Pro_7668,SMG
5375,L96-Custom_3774,Sniper
5376,SCAR-Silenced_9532,Shotgun
5377,M16-Pro_5271,Sniper
5378,Thompson-Custom_8445,Shotgun
5379,CheyTac-Silver_2924,Heavy
5380,Barrett-Diamond_6392,Grenade
5381,Thompson-Gold_2277,Shotgun
5382,G36-Desert_5250,Pistol
5383,Galil-Tactical_4694,Sniper
5384,Magnum-Custom_494,Rifle
5385,Vector-Silver_5982,SMG
5386,Sig-A4_2026,Grenade
5387,UMP-Compact_8577,Shotgun
5388,DSR-S_1184,Shotgun
5389,FAL-Desert_9761,Rifle
5390,Glock-Urban_2408,Pistol
5391,MP5-Silver_289,Sniper
5392,Python-A1_371,Sniper
5393,AA12-Long_4090,Grenade
5394,Remington-Diamond_8140,SMG
5395,MP5-Desert_7981,Heavy
5396,MP7-Desert_6515,Shotgun
5397,Glock-Short_1030,Rifle
5398,Deagle-Desert_2434,Heavy
5399,Deagle-SD_590,SMG
5400,M16-Urban_4773,Sniper
